Algorithm,Domain,Num. Of Traces,Threshold,Epsilon,Fold,Unobserved_actions,precision_effect,precision_precondition,recall_effect,recall_precondition
sam_without,depot,50,0.5,0.6,2,0,0.63,0.7,1,0.79
rosame,depot,50,0.5,0.6,2,0,1,0.97,1,1
sam_with,depot,50,0.5,0.6,3,0,0.93,0.93,0.93,0.69
sam_without,depot,50,0.5,0.6,3,0,0.55,0.57,0.93,0.69
rosame,depot,50,0.5,0.6,3,0,0.97,0.86,0.87,0.9
sam_with,depot,50,0.5,0.6,4,0,1,1,0.93,0.74
sam_without,depot,50,0.5,0.6,4,0,0.6,0.62,1,0.74
rosame,depot,50,0.5,0.6,4,0,0.95,0.97,1,0.87
sam_with,depot,50,0.5,0.8,0,2,0.92,0.53,0.47,0.78
sam_without,depot,50,0.5,0.8,0,2,0.7,0.3,0.6,0.86
rosame,depot,50,0.5,0.8,0,0,0.62,0.7,0.7,0.71
sam_with,depot,50,0.5,0.8,1,0,0.72,0.48,0.57,0.29
sam_without,depot,50,0.5,0.8,1,0,0.62,0.6,1,0.68
rosame,depot,50,0.5,0.8,1,0,0.93,1,0.93,0.69
sam_with,depot,50,0.5,0.8,2,0,0.73,0.78,0.6,0.46
sam_without,depot,50,0.5,0.8,2,0,0.5,0.52,1,0.68
rosame,depot,50,0.5,0.8,2,0,0.8,0.88,0.8,0.65
sam_with,depot,50,0.5,0.8,3,0,0.56,0.53,0.5,0.45
sam_without,depot,50,0.5,0.8,3,0,0.45,0.37,0.8,0.53
rosame,depot,50,0.5,0.8,3,0,0.77,0.7,0.73,0.54
sam_with,depot,50,0.5,0.8,4,0,0.67,0.63,0.63,0.34
sam_without,depot,50,0.5,0.8,4,0,0.51,0.51,0.93,0.63
rosame,depot,50,0.5,0.8,4,0,0.68,0.65,0.7,0.43
sam_with,depot,50,0.5,1,0,2,0.47,0.07,0.03,0.45
sam_without,depot,50,0.5,1,0,2,0.7,0.3,0.6,0.86
rosame,depot,50,0.5,1,0,0,0.16,0.07,0.2,0.2
sam_with,depot,50,0.5,1,1,0,0.51,0.27,0.37,0.25
sam_without,depot,50,0.5,1,1,0,0.62,0.6,1,0.68
rosame,depot,50,0.5,1,1,0,0.43,0.24,0.3,0.1
sam_with,depot,50,0.5,1,2,0,0.47,0.48,0.47,0.34
sam_without,depot,50,0.5,1,2,0,0.5,0.48,1,0.63
rosame,depot,50,0.5,1,2,0,0.43,0.4,0.43,0.23
sam_with,depot,50,0.5,1,3,0,0.27,0.2,0.23,0.27
sam_without,depot,50,0.5,1,3,0,0.45,0.37,0.8,0.53
rosame,depot,50,0.5,1,3,0,0.33,0.2,0.33,0.17
sam_with,depot,50,0.5,1,4,0,0.47,0.52,0.43,0.29
sam_without,depot,50,0.5,1,4,0,0.49,0.5,0.9,0.63
rosame,depot,50,0.5,1,4,0,0.4,0.37,0.4,0.16
sam_with,depot,100,0.1,0.2,0,0,1,0.97,0.8,1
sam_without,depot,100,0.1,0.2,0,0,1,0.97,1,1
rosame,depot,100,0.1,0.2,0,0,1,0.97,1,1
sam_with,depot,100,0.1,0.2,1,0,1,0.97,0.7,1
sam_without,depot,100,0.1,0.2,1,0,1,0.97,1,1
rosame,depot,100,0.1,0.2,1,0,1,0.97,1,1
sam_with,depot,100,0.1,0.2,2,0,1,0.97,0.83,1
sam_without,depot,100,0.1,0.2,2,0,1,0.97,1,1
rosame,depot,100,0.1,0.2,2,0,0.97,1,1,0.96
sam_with,depot,100,0.1,0.2,3,0,1,0.97,0.7,1
sam_without,depot,100,0.1,0.2,3,0,1,0.97,1,1
rosame,depot,100,0.1,0.2,3,0,1,0.97,1,1
sam_with,depot,100,0.1,0.2,4,0,1,0.88,0.9,1
sam_without,depot,100,0.1,0.2,4,0,1,0.88,1,1
rosame,depot,100,0.1,0.2,4,0,1,0.97,1,1
sam_with,depot,100,0.1,0.4,0,0,1,0.85,0.4,1
sam_without,depot,100,0.1,0.4,0,0,1,0.85,0.67,1
rosame,depot,100,0.1,0.4,0,0,1,0.97,1,1
sam_with,depot,100,0.1,0.4,1,1,1,0.68,0.37,1
sam_without,depot,100,0.1,0.4,1,1,1,0.68,0.6,1
rosame,depot,100,0.1,0.4,1,0,1,0.97,1,1
sam_with,depot,100,0.1,0.4,2,0,1,0.88,0.4,1
sam_without,depot,100,0.1,0.4,2,0,1,0.88,0.8,1
rosame,depot,100,0.1,0.4,2,0,1,0.97,1,1
sam_with,depot,100,0.1,0.4,3,0,1,0.77,0.43,1
sam_without,depot,100,0.1,0.4,3,0,1,0.77,0.73,1
rosame,depot,100,0.1,0.4,3,0,1,0.97,1,1
sam_with,depot,100,0.1,0.4,4,0,1,0.75,0.43,1
sam_without,depot,100,0.1,0.4,4,0,1,0.75,0.67,1
rosame,depot,100,0.1,0.4,4,0,1,0.97,1,1
sam_with,depot,100,0.1,0.6,0,3,1,0.33,0.17,1
sam_without,depot,100,0.1,0.6,0,3,1,0.33,0.33,1
rosame,depot,100,0.1,0.6,0,0,1,0.97,1,1
sam_with,depot,100,0.1,0.6,1,1,1,0.61,0.4,1
sam_without,depot,100,0.1,0.6,1,1,1,0.61,0.6,1
rosame,depot,100,0.1,0.6,1,0,1,0.97,1,1
sam_with,depot,100,0.1,0.6,2,1,1,0.53,0.27,1
sam_without,depot,100,0.1,0.6,2,1,1,0.53,0.53,1
rosame,depot,100,0.1,0.6,2,0,1,0.97,1,0.93
sam_with,depot,100,0.1,0.6,3,1,1,0.55,0.33,1
sam_without,depot,100,0.1,0.6,3,1,1,0.55,0.53,1
rosame,depot,100,0.1,0.6,3,0,1,0.97,1,1
sam_with,depot,100,0.1,0.6,4,1,1,0.55,0.3,1
sam_without,depot,100,0.1,0.6,4,1,1,0.55,0.47,1
rosame,depot,100,0.1,0.6,4,0,1,0.97,1,1
sam_with,depot,100,0.1,0.8,0,3,1,0.3,0.17,1
sam_without,depot,100,0.1,0.8,0,3,1,0.3,0.27,1
rosame,depot,100,0.1,0.8,0,0,0.93,1,0.93,0.69
sam_with,depot,100,0.1,0.8,1,1,1,0.51,0.33,1
sam_without,depot,100,0.1,0.8,1,1,1,0.51,0.47,1
rosame,depot,100,0.1,0.8,1,0,0.77,0.9,0.77,0.6
sam_with,depot,100,0.1,0.8,2,1,1,0.51,0.27,1
sam_without,depot,100,0.1,0.8,2,1,1,0.51,0.4,1
rosame,depot,100,0.1,0.8,2,0,0.8,0.83,0.8,0.58
sam_with,depot,100,0.1,0.8,3,1,1,0.5,0.27,1
sam_without,depot,100,0.1,0.8,3,1,1,0.5,0.4,1
rosame,depot,100,0.1,0.8,3,0,0.9,0.95,0.9,0.75
sam_with,depot,100,0.1,0.8,4,1,1,0.5,0.27,1
sam_without,depot,100,0.1,0.8,4,1,1,0.5,0.33,1
rosame,depot,100,0.1,0.8,4,0,0.9,0.84,0.9,0.78
sam_with,depot,100,0.1,1,0,2,0.47,0.2,0.03,0.44
sam_without,depot,100,0.1,1,0,2,0.58,0.19,0.27,0.62
rosame,depot,100,0.1,1,0,0,0.5,0.25,0.37,0.1
sam_with,depot,100,0.1,1,1,0,0.45,0.41,0.17,0.37
sam_without,depot,100,0.1,1,1,0,0.48,0.4,0.47,0.58
rosame,depot,100,0.1,1,1,0,0.27,0.05,0.27,0.05
sam_with,depot,100,0.1,1,2,0,0.05,0.42,0.03,0.39
sam_without,depot,100,0.1,1,2,0,0.35,0.35,0.4,0.53
rosame,depot,100,0.1,1,2,0,0.3,0.1,0.3,0.07
sam_with,depot,100,0.1,1,3,0,0.7,0.47,0.23,0.49
sam_without,depot,100,0.1,1,3,0,0.55,0.4,0.4,0.63
rosame,depot,100,0.1,1,3,0,0.38,0.18,0.4,0.2
sam_with,depot,100,0.1,1,4,0,0.48,0.42,0.2,0.44
sam_without,depot,100,0.1,1,4,0,0.55,0.39,0.33,0.58
rosame,depot,100,0.1,1,4,0,0.67,0.61,0.67,0.58
sam_with,depot,100,0.2,0.2,0,0,1,0.97,1,1
sam_without,depot,100,0.2,0.2,0,0,1,0.97,1,1
rosame,depot,100,0.2,0.2,0,0,0.97,0.97,1,1
sam_with,depot,100,0.2,0.2,1,0,1,0.97,1,1
sam_without,depot,100,0.2,0.2,1,0,1,0.97,1,1
rosame,depot,100,0.2,0.2,1,0,0.95,0.97,1,0.95
sam_with,depot,100,0.2,0.2,2,0,1,0.97,1,1
sam_without,depot,100,0.2,0.2,2,0,1,0.97,1,1
rosame,depot,100,0.2,0.2,2,0,1,0.97,1,1
sam_with,depot,100,0.2,0.2,3,0,1,0.97,1,1
sam_without,depot,100,0.2,0.2,3,0,1,0.97,1,1
rosame,depot,100,0.2,0.2,3,0,1,0.97,1,1
sam_with,depot,100,0.2,0.2,4,0,1,0.97,1,1
sam_without,depot,100,0.2,0.2,4,0,1,0.97,1,1
rosame,depot,100,0.2,0.2,4,0,1,0.97,1,1
sam_with,depot,100,0.2,0.4,0,0,1,0.97,0.8,1
sam_without,depot,100,0.2,0.4,0,0,1,0.97,1,1
rosame,depot,100,0.2,0.4,0,0,1,0.97,1,1
sam_with,depot,100,0.2,0.4,1,0,1,0.97,0.7,1
sam_without,depot,100,0.2,0.4,1,0,1,0.97,1,1
rosame,depot,100,0.2,0.4,1,0,1,0.97,1,1
sam_with,depot,100,0.2,0.4,2,0,1,0.97,0.83,1
sam_without,depot,100,0.2,0.4,2,0,1,0.97,1,1
rosame,depot,100,0.2,0.4,2,0,1,0.97,1,1
sam_with,depot,100,0.2,0.4,3,0,1,0.97,0.7,1
sam_without,depot,100,0.2,0.4,3,0,1,0.97,1,1
rosame,depot,100,0.2,0.4,3,0,0.95,0.97,1,0.9
sam_with,depot,100,0.2,0.4,4,0,1,0.88,0.9,1
sam_without,depot,100,0.2,0.4,4,0,1,0.88,1,1
rosame,depot,100,0.2,0.4,4,0,1,0.97,1,1
sam_with,depot,100,0.2,0.6,0,0,1,0.89,0.53,1
sam_without,depot,100,0.2,0.6,0,0,1,0.89,0.73,1
rosame,depot,100,0.2,0.6,0,0,0.95,0.97,1,0.93
sam_with,depot,100,0.2,0.6,1,0,1,0.97,0.7,1
sam_without,depot,100,0.2,0.6,1,0,1,0.97,1,1
rosame,depot,100,0.2,0.6,1,0,1,0.97,1,1
sam_with,depot,100,0.2,0.6,2,0,1,0.92,0.5,1
sam_without,depot,100,0.2,0.6,2,0,1,0.92,0.87,1
rosame,depot,100,0.2,0.6,2,0,1,0.97,1,0.93
sam_with,depot,100,0.2,0.6,3,0,1,0.87,0.67,1
sam_without,depot,100,0.2,0.6,3,0,1,0.87,0.93,1
rosame,depot,100,0.2,0.6,3,0,1,0.97,1,1
sam_with,depot,100,0.2,0.6,4,0,1,0.8,0.7,1
sam_without,depot,100,0.2,0.6,4,0,1,0.8,0.87,1
rosame,depot,100,0.2,0.6,4,0,1,0.97,1,1
sam_with,depot,100,0.2,0.8,0,0,1,0.85,0.4,1
sam_without,depot,100,0.2,0.8,0,0,1,0.85,0.67,1
rosame,depot,100,0.2,0.8,0,0,0.93,1,0.93,0.65
sam_with,depot,100,0.2,0.8,1,1,1,0.68,0.37,1
sam_without,depot,100,0.2,0.8,1,1,1,0.68,0.6,1
rosame,depot,100,0.2,0.8,1,0,0.77,0.9,0.77,0.65
sam_with,depot,100,0.2,0.8,2,0,1,0.88,0.4,1
sam_without,depot,100,0.2,0.8,2,0,1,0.88,0.8,1
rosame,depot,100,0.2,0.8,2,0,0.8,0.85,0.8,0.63
sam_with,depot,100,0.2,0.8,3,0,1,0.77,0.43,1
sam_without,depot,100,0.2,0.8,3,0,1,0.77,0.73,1
rosame,depot,100,0.2,0.8,3,0,0.9,0.93,0.9,0.7
sam_with,depot,100,0.2,0.8,4,0,1,0.75,0.43,1
sam_without,depot,100,0.2,0.8,4,0,1,0.75,0.67,1
rosame,depot,100,0.2,0.8,4,0,0.9,0.84,0.9,0.78
sam_with,depot,100,0.2,1,0,2,0.68,0,0.1,0.4
sam_without,depot,100,0.2,1,0,2,0.58,0.19,0.33,0.62
rosame,depot,100,0.2,1,0,0,0.5,0.25,0.37,0.1
sam_with,depot,100,0.2,1,1,0,0.38,0.3,0.17,0.12
sam_without,depot,100,0.2,1,1,0,0.36,0.49,0.6,0.45
rosame,depot,100,0.2,1,1,0,0.27,0.05,0.27,0.05
sam_with,depot,100,0.2,1,2,0,0.45,0.23,0.13,0.23
sam_without,depot,100,0.2,1,2,0,0.42,0.39,0.6,0.5
rosame,depot,100,0.2,1,2,0,0.3,0.15,0.3,0.12
sam_with,depot,100,0.2,1,3,0,0.4,0.21,0.17,0.27
sam_without,depot,100,0.2,1,3,0,0.45,0.43,0.53,0.55
rosame,depot,100,0.2,1,3,0,0.4,0.18,0.4,0.2
sam_with,depot,100,0.2,1,4,0,0.7,0.22,0.23,0.4
sam_without,depot,100,0.2,1,4,0,0.58,0.41,0.47,0.62
rosame,depot,100,0.2,1,4,0,0.63,0.61,0.57,0.54
sam_with,depot,100,0.3,0.2,0,0,1,0.97,1,1
sam_without,depot,100,0.3,0.2,0,0,1,0.97,1,1
rosame,depot,100,0.3,0.2,0,0,0.97,0.97,1,1
sam_with,depot,100,0.3,0.2,1,0,1,0.97,1,1
sam_without,depot,100,0.3,0.2,1,0,1,0.97,1,1
rosame,depot,100,0.3,0.2,1,0,1,0.97,1,1
sam_with,depot,100,0.3,0.2,2,0,1,0.97,1,1
sam_without,depot,100,0.3,0.2,2,0,1,0.97,1,1
rosame,depot,100,0.3,0.2,2,0,1,0.97,1,1
sam_with,depot,100,0.3,0.2,3,0,1,0.97,1,1
sam_without,depot,100,0.3,0.2,3,0,1,0.97,1,1
rosame,depot,100,0.3,0.2,3,0,1,0.97,1,1
sam_with,depot,100,0.3,0.2,4,0,1,0.97,1,1
sam_without,depot,100,0.3,0.2,4,0,1,0.97,1,1
rosame,depot,100,0.3,0.2,4,0,1,0.97,1,1
sam_with,depot,100,0.3,0.4,0,0,1,0.97,0.9,1
sam_without,depot,100,0.3,0.4,0,0,1,0.97,1,1
rosame,depot,100,0.3,0.4,0,0,0.95,1,1,0.96
sam_with,depot,100,0.3,0.4,1,0,1,0.97,0.93,1
sam_without,depot,100,0.3,0.4,1,0,1,0.97,1,1
rosame,depot,100,0.3,0.4,1,0,1,0.97,1,1
sam_with,depot,100,0.3,0.4,2,0,1,0.97,0.93,1
sam_without,depot,100,0.3,0.4,2,0,1,0.97,1,1
rosame,depot,100,0.3,0.4,2,0,1,0.97,1,1
sam_with,depot,100,0.3,0.4,3,0,1,0.97,0.87,1
sam_without,depot,100,0.3,0.4,3,0,1,0.97,1,1
rosame,depot,100,0.3,0.4,3,0,0.97,0.97,1,1
sam_with,depot,100,0.3,0.4,4,0,1,0.88,0.97,1
sam_without,depot,100,0.3,0.4,4,0,1,0.88,1,1
rosame,depot,100,0.3,0.4,4,0,1,0.97,1,1
sam_with,depot,100,0.3,0.6,0,0,1,0.97,0.8,1
sam_without,depot,100,0.3,0.6,0,0,1,0.97,1,1
rosame,depot,100,0.3,0.6,0,0,1,0.97,1,1
sam_with,depot,100,0.3,0.6,1,0,1,0.97,0.7,1
sam_without,depot,100,0.3,0.6,1,0,1,0.97,1,1
rosame,depot,100,0.3,0.6,1,0,1,0.97,1,1
sam_with,depot,100,0.3,0.6,2,0,1,0.97,0.83,1
sam_without,depot,100,0.3,0.6,2,0,1,0.97,1,1
rosame,depot,100,0.3,0.6,2,0,1,0.97,1,0.93
sam_with,depot,100,0.3,0.6,3,0,1,0.97,0.7,1
sam_without,depot,100,0.3,0.6,3,0,1,0.97,1,1
rosame,depot,100,0.3,0.6,3,0,1,0.97,1,1
sam_with,depot,100,0.3,0.6,4,0,1,0.88,0.9,1
sam_without,depot,100,0.3,0.6,4,0,1,0.88,1,1
rosame,depot,100,0.3,0.6,4,0,1,0.97,1,1
sam_with,depot,100,0.3,0.8,0,0,1,0.72,0.43,0.49
sam_without,depot,100,0.3,0.8,0,0,0.72,0.63,0.73,0.86
rosame,depot,100,0.3,0.8,0,0,0.93,1,0.87,0.64
sam_with,depot,100,0.3,0.8,1,0,0.93,0.6,0.57,0.44
sam_without,depot,100,0.3,0.8,1,0,0.67,0.71,1,0.86
rosame,depot,100,0.3,0.8,1,0,0.77,0.9,0.77,0.6
sam_with,depot,100,0.3,0.8,2,0,0.93,0.55,0.47,0.39
sam_without,depot,100,0.3,0.8,2,0,0.55,0.59,0.87,0.86
rosame,depot,100,0.3,0.8,2,0,0.8,0.85,0.8,0.63
sam_with,depot,100,0.3,0.8,3,0,0.93,0.92,0.5,0.69
sam_without,depot,100,0.3,0.8,3,0,0.72,0.65,0.93,0.91
rosame,depot,100,0.3,0.8,3,0,0.9,0.87,0.9,0.75
sam_with,depot,100,0.3,0.8,4,0,0.95,0.63,0.63,0.58
sam_without,depot,100,0.3,0.8,4,0,0.72,0.55,0.87,0.86
rosame,depot,100,0.3,0.8,4,0,0.9,0.86,0.9,0.87
sam_with,depot,100,0.3,1,0,0,0.48,0.2,0.27,0.2
sam_without,depot,100,0.3,1,0,0,0.55,0.55,0.67,0.69
rosame,depot,100,0.3,1,0,0,0.5,0.25,0.37,0.1
sam_with,depot,100,0.3,1,1,0,0.23,0,0.17,0
sam_without,depot,100,0.3,1,1,0,0.44,0.45,0.8,0.54
rosame,depot,100,0.3,1,1,0,0.27,0.04,0.27,0.05
sam_with,depot,100,0.3,1,2,0,0.28,0.1,0.2,0.07
sam_without,depot,100,0.3,1,2,0,0.46,0.45,0.8,0.54
rosame,depot,100,0.3,1,2,0,0.3,0.1,0.3,0.07
sam_with,depot,100,0.3,1,3,0,0.47,0.13,0.27,0.1
sam_without,depot,100,0.3,1,3,0,0.48,0.49,0.73,0.59
rosame,depot,100,0.3,1,3,0,0.4,0.18,0.4,0.2
sam_with,depot,100,0.3,1,4,0,0.62,0.29,0.3,0.45
sam_without,depot,100,0.3,1,4,0,0.68,0.51,0.67,0.82
rosame,depot,100,0.3,1,4,0,0.67,0.6,0.6,0.53
sam_with,depot,100,0.4,0.2,0,0,1,0.97,1,1
sam_without,depot,100,0.4,0.2,0,0,1,0.97,1,1
rosame,depot,100,0.4,0.2,0,0,1,0.97,1,1
sam_with,depot,100,0.4,0.2,1,0,1,0.97,1,1
sam_without,depot,100,0.4,0.2,1,0,1,0.97,1,1
rosame,depot,100,0.4,0.2,1,0,0.95,0.97,1,0.9
sam_with,depot,100,0.4,0.2,2,0,1,0.97,1,1
sam_without,depot,100,0.4,0.2,2,0,1,0.97,1,1
rosame,depot,100,0.4,0.2,2,0,0.95,0.97,1,0.9
sam_with,depot,100,0.4,0.2,3,0,1,0.97,1,1
sam_without,depot,100,0.4,0.2,3,0,1,0.97,1,1
rosame,depot,100,0.4,0.2,3,0,0.97,0.97,1,1
sam_with,depot,100,0.4,0.2,4,0,1,0.97,1,1
sam_without,depot,100,0.4,0.2,4,0,1,0.97,1,1
rosame,depot,100,0.4,0.2,4,0,0.92,0.97,1,0.9
sam_with,depot,100,0.4,0.4,0,0,1,0.97,1,1
sam_without,depot,100,0.4,0.4,0,0,1,0.97,1,1
rosame,depot,100,0.4,0.4,0,0,1,0.97,1,1
sam_with,depot,100,0.4,0.4,1,0,1,0.97,1,1
sam_without,depot,100,0.4,0.4,1,0,1,0.97,1,1
rosame,depot,100,0.4,0.4,1,0,1,0.97,1,1
sam_with,depot,100,0.4,0.4,2,0,1,0.97,1,1
sam_without,depot,100,0.4,0.4,2,0,1,0.97,1,1
rosame,depot,100,0.4,0.4,2,0,1,0.97,1,1
sam_with,depot,100,0.4,0.4,3,0,1,0.97,1,1
sam_without,depot,100,0.4,0.4,3,0,1,0.97,1,1
rosame,depot,100,0.4,0.4,3,0,1,0.97,1,1
sam_with,depot,100,0.4,0.4,4,0,1,0.97,1,1
sam_without,depot,100,0.4,0.4,4,0,1,0.97,1,1
rosame,depot,100,0.4,0.4,4,0,1,0.97,1,1
sam_with,depot,100,0.4,0.6,0,0,1,0.97,0.9,1
sam_without,depot,100,0.4,0.6,0,0,1,0.97,1,1
rosame,depot,100,0.4,0.6,0,0,1,0.97,1,1
sam_with,depot,100,0.4,0.6,1,0,1,0.97,0.83,1
sam_without,depot,100,0.4,0.6,1,0,1,0.97,1,1
rosame,depot,100,0.4,0.6,1,0,0.95,0.97,1,0.95
sam_with,depot,100,0.4,0.6,2,0,1,0.97,0.9,1
sam_without,depot,100,0.4,0.6,2,0,1,0.97,1,1
rosame,depot,100,0.4,0.6,2,0,0.95,0.97,1,0.87
sam_with,depot,100,0.4,0.6,3,0,1,0.97,0.8,1
sam_without,depot,100,0.4,0.6,3,0,1,0.97,1,1
rosame,depot,100,0.4,0.6,3,0,1,0.97,1,1
sam_with,depot,100,0.4,0.6,4,0,1,0.88,0.93,1
sam_without,depot,100,0.4,0.6,4,0,1,0.88,1,1
rosame,depot,100,0.4,0.6,4,0,1,0.97,1,1
sam_with,depot,100,0.4,0.8,0,0,0.85,0.53,0.53,0.37
sam_without,depot,100,0.4,0.8,0,0,0.62,0.63,1,0.79
rosame,depot,100,0.4,0.8,0,0,0.93,1,0.93,0.64
sam_with,depot,100,0.4,0.8,1,0,0.75,0.63,0.53,0.43
sam_without,depot,100,0.4,0.8,1,0,0.52,0.6,1,0.74
rosame,depot,100,0.4,0.8,1,0,0.77,0.9,0.77,0.6
sam_with,depot,100,0.4,0.8,2,0,0.83,0.93,0.73,0.56
sam_without,depot,100,0.4,0.8,2,0,0.52,0.55,1,0.74
rosame,depot,100,0.4,0.8,2,0,0.8,0.85,0.8,0.63
sam_with,depot,100,0.4,0.8,3,0,0.74,0.9,0.53,0.56
sam_without,depot,100,0.4,0.8,3,0,0.57,0.63,1,0.79
rosame,depot,100,0.4,0.8,3,0,0.9,0.95,0.9,0.82
sam_with,depot,100,0.4,0.8,4,0,0.92,0.91,0.83,0.74
sam_without,depot,100,0.4,0.8,4,0,0.7,0.61,1,0.86
rosame,depot,100,0.4,0.8,4,0,0.9,0.86,0.9,0.87
sam_with,depot,100,0.4,1,0,0,0.36,0.25,0.2,0.2
sam_without,depot,100,0.4,1,0,0,0.57,0.57,0.73,0.68
rosame,depot,100,0.4,1,0,0,0.5,0.25,0.37,0.1
sam_with,depot,100,0.4,1,1,0,0.43,0.05,0.3,0.05
sam_without,depot,100,0.4,1,1,0,0.5,0.5,1,0.63
rosame,depot,100,0.4,1,1,0,0.27,0.05,0.27,0.05
sam_with,depot,100,0.4,1,2,0,0.27,0.1,0.2,0.07
sam_without,depot,100,0.4,1,2,0,0.48,0.47,0.87,0.58
rosame,depot,100,0.4,1,2,0,0.3,0.15,0.3,0.12
sam_with,depot,100,0.4,1,3,0,0.3,0.27,0.2,0.1
sam_without,depot,100,0.4,1,3,0,0.48,0.52,0.93,0.68
rosame,depot,100,0.4,1,3,0,0.4,0.18,0.4,0.2
sam_with,depot,100,0.4,1,4,0,0.65,0.58,0.5,0.54
sam_without,depot,100,0.4,1,4,0,0.7,0.58,0.87,0.86
rosame,depot,100,0.4,1,4,0,0.67,0.6,0.6,0.53
sam_with,depot,100,0.5,0.2,0,0,1,0.97,1,1
sam_without,depot,100,0.5,0.2,0,0,1,0.97,1,1
rosame,depot,100,0.5,0.2,0,0,1,0.97,1,1
sam_with,depot,100,0.5,0.2,1,0,1,0.97,1,1
sam_without,depot,100,0.5,0.2,1,0,1,0.97,1,1
rosame,depot,100,0.5,0.2,1,0,1,0.97,1,1
sam_with,depot,100,0.5,0.2,2,0,1,0.97,1,1
sam_without,depot,100,0.5,0.2,2,0,1,0.97,1,1
rosame,depot,100,0.5,0.2,2,0,1,0.97,1,1
sam_with,depot,100,0.5,0.2,3,0,1,0.97,1,1
sam_without,depot,100,0.5,0.2,3,0,1,0.97,1,1
rosame,depot,100,0.5,0.2,3,0,1,0.97,1,1
sam_with,depot,100,0.5,0.2,4,0,1,0.97,1,1
sam_without,depot,100,0.5,0.2,4,0,1,0.97,1,1
rosame,depot,100,0.5,0.2,4,0,1,0.97,1,1
sam_with,depot,100,0.5,0.4,0,0,1,0.97,1,1
sam_without,depot,100,0.5,0.4,0,0,1,0.97,1,1
rosame,depot,100,0.5,0.4,0,0,1,0.97,1,1
sam_with,depot,100,0.5,0.4,1,0,1,0.97,1,1
sam_without,depot,100,0.5,0.4,1,0,1,0.97,1,1
rosame,depot,100,0.5,0.4,1,0,1,0.97,1,1
sam_with,depot,100,0.5,0.4,2,0,1,0.97,1,1
sam_without,depot,100,0.5,0.4,2,0,1,0.97,1,1
rosame,depot,100,0.5,0.4,2,0,0.95,0.97,1,0.9
sam_with,depot,100,0.5,0.4,3,0,1,0.97,1,1
sam_without,depot,100,0.5,0.4,3,0,1,0.97,1,1
rosame,depot,100,0.5,0.4,3,0,1,0.97,1,1
sam_with,depot,100,0.5,0.4,4,0,1,0.97,1,1
sam_without,depot,100,0.5,0.4,4,0,1,0.97,1,1
rosame,depot,100,0.5,0.4,4,0,1,0.97,1,1
sam_with,depot,100,0.5,0.6,0,0,1,1,1,0.79
sam_without,depot,100,0.5,0.6,0,0,0.7,0.7,1,0.79
rosame,depot,100,0.5,0.6,0,0,1,0.97,1,0.87
sam_with,depot,100,0.5,0.6,1,0,1,1,1,0.74
sam_without,depot,100,0.5,0.6,1,0,0.52,0.6,1,0.74
rosame,depot,100,0.5,0.6,1,0,1,0.97,1,1
sam_with,depot,100,0.5,0.6,2,0,1,1,1,0.74
sam_without,depot,100,0.5,0.6,2,0,0.57,0.58,1,0.74
rosame,depot,100,0.5,0.6,2,0,1,0.97,1,0.93
sam_with,depot,100,0.5,0.6,3,0,1,1,0.93,0.79
sam_without,depot,100,0.5,0.6,3,0,0.62,0.63,1,0.79
rosame,depot,100,0.5,0.6,3,0,1,0.97,1,1
sam_with,depot,100,0.5,0.6,4,0,1,1,1,0.86
sam_without,depot,100,0.5,0.6,4,0,0.7,0.7,1,0.86
rosame,depot,100,0.5,0.6,4,0,0.9,0.88,1,1
sam_with,depot,100,0.5,0.8,0,0,0.82,0.48,0.57,0.29
sam_without,depot,100,0.5,0.8,0,0,0.62,0.6,1,0.68
rosame,depot,100,0.5,0.8,0,0,0.93,1,0.93,0.64
sam_with,depot,100,0.5,0.8,1,0,0.53,0.55,0.53,0.41
sam_without,depot,100,0.5,0.8,1,0,0.5,0.5,1,0.63
rosame,depot,100,0.5,0.8,1,0,0.77,0.9,0.77,0.6
sam_with,depot,100,0.5,0.8,2,0,0.8,0.83,0.8,0.54
sam_without,depot,100,0.5,0.8,2,0,0.52,0.5,1,0.63
rosame,depot,100,0.5,0.8,2,0,0.8,0.81,0.8,0.63
sam_with,depot,100,0.5,0.8,3,0,0.6,0.7,0.6,0.48
sam_without,depot,100,0.5,0.8,3,0,0.5,0.52,1,0.68
rosame,depot,100,0.5,0.8,3,0,0.9,0.9,0.9,0.82
sam_with,depot,100,0.5,0.8,4,0,0.87,0.81,0.87,0.78
sam_without,depot,100,0.5,0.8,4,0,0.7,0.61,1,0.86
rosame,depot,100,0.5,0.8,4,0,0.93,0.84,0.93,0.86
sam_with,depot,100,0.5,1,0,0,0.51,0.27,0.37,0.25
sam_without,depot,100,0.5,1,0,0,0.62,0.6,1,0.68
rosame,depot,100,0.5,1,0,0,0.42,0.25,0.3,0.1
sam_with,depot,100,0.5,1,1,0,0.43,0.31,0.43,0.32
sam_without,depot,100,0.5,1,1,0,0.5,0.5,1,0.63
rosame,depot,100,0.5,1,1,0,0.27,0.05,0.27,0.05
sam_with,depot,100,0.5,1,2,0,0.4,0.4,0.4,0.25
sam_without,depot,100,0.5,1,2,0,0.5,0.5,1,0.63
rosame,depot,100,0.5,1,2,0,0.3,0.1,0.3,0.07
sam_with,depot,100,0.5,1,3,0,0.45,0.48,0.43,0.34
sam_without,depot,100,0.5,1,3,0,0.5,0.5,1,0.63
